aid,similarity_baseline
127249,"[128659, 128658, 129260, 128250, 128135, 129166, 128579, 128545, 128688, 128419, 128244, 128021, 129243, 129255, 128403, 128146, 128703, 128819, 129351, 129230, 128732, 128011, 128655, 128476, 128452, 128408, 128932, 128573, 128058, 128929, 128179, 128350, 128588, 129432, 128568, 128283, 129338, 128632, 128544, 128197, 128475, 129358, 129336, 128713, 128166, 128289, 128006, 127970, 128359, 129174, 127853, 128575, 129097, 127955, 128124, 128909, 127993, 129333, 128138, 128348, 129048, 128028, 128571, 129132, 128119, 128486, 128190, 128695, 128102, 128590, 129027, 128127, 128702, 128781, 127980, 128677, 127873, 128509, 129237, 129025, 128421, 128681, 128298, 129159, 128218, 128630, 128248, 128851, 129265, 128572, 128453, 129054, 129026, 129106, 129126, 129136, 128995, 128543, 128627, 127987]"
127250,"[129313, 128978, 128576, 129026, 129382, 129159, 128122, 129421, 129237, 128163, 128156, 128894, 128677, 128015, 128169, 129175, 128616, 128772, 128311, 128460, 128599, 128218, 127980, 128977, 128022, 128771, 128422, 128585, 129432, 128575, 127939, 129258, 128935, 128166, 129328, 128632, 128694, 128650, 129090, 128733, 128725, 128224, 128760, 128517, 128740, 128309, 129108, 129076, 128266, 128681, 128577, 128033, 128058, 129242, 129188, 128397, 128043, 128180, 128112, 128615, 129358, 129252, 129413, 128796, 128352, 129374, 128350, 128048, 128368, 129390, 128837, 127973, 129166, 129141, 127970, 129256, 128745, 128449, 128110, 128194, 127943, 129232, 128482, 127921, 128553, 128447, 128591, 128179, 129316, 128248, 128952, 128101, 127911, 129025, 129334, 128213, 128356, 128678, 127967, 127860]"
127251,"[127870, 128746, 128878, 128651, 128691, 127925, 128416, 127918, 128936, 128741, 129065, 128497, 129381, 128872, 128165, 127907, 128383, 128767, 128290, 128415, 128615, 128405, 128225, 128871, 129340, 128490, 127854, 129354, 128429, 128128, 128274, 128594, 128087, 129067, 128140, 128866, 128170, 129403, 129131, 129176, 128535, 128439, 129011, 127977, 127937, 128178, 128823, 128275, 128460, 128411, 128528, 128371, 128708, 128518, 128024, 128121, 129046, 128757, 128177, 128351, 128778, 129207, 128360, 128101, 127968, 128031, 128370, 128744, 128988, 127860, 128434, 129205, 128254, 128807, 129194, 127883, 129000, 128815, 128164, 128327, 129042, 129331, 128112, 128003, 129232, 129206, 128027, 129017, 128365, 127888, 128449, 129259, 127951, 128877, 129229, 129108, 128482, 129292, 129186, 128287]"
127252,"[128614, 129262, 128167, 129316, 129037, 129279, 128539, 128583, 129082, 127929, 128622, 127892, 129270, 128997, 128321, 128829, 128035, 128673, 129112, 128072, 129204, 128817, 128526, 129102, 128808, 129057, 128968, 128379, 128960, 129268, 128220, 128235, 127852, 127923, 129136, 128791, 129360, 128801, 128892, 128687, 128675, 128876, 128291, 127971, 128367, 128450, 128749, 128627, 129014, 128438, 129305, 128138, 128265, 128910, 129226, 128421, 128925, 129145, 127957, 128875, 127856, 128337, 128604, 128420, 128034, 128418, 128944, 128846, 128459, 130061, 128637, 128032, 129386, 128036, 128762, 128909, 128784, 128928, 129115, 129324, 128206, 128502, 127953, 128833, 128092, 127858, 128465, 128155, 129397, 129220, 129404, 128124, 128689, 128190, 129407, 129091, 128297, 128198, 128993, 129126]"
127253,"[128426, 129005, 128977, 129328, 128153, 127973, 129247, 129034, 129150, 127890, 129271, 129036, 128353, 128392, 127904, 128682, 128014, 128060, 127976, 129195, 128463, 128850, 128165, 128434, 128301, 128963, 128797, 128319, 127962, 129294, 128553, 129099, 128474, 128844, 128772, 128995, 128323, 128332, 128541, 128914, 129327, 129191, 129363, 128854, 128533, 127892, 129326, 128497, 129390, 128745, 127958, 129251, 129220, 128113, 127938, 128311, 129413, 128046, 128269, 128820, 128863, 128394, 127912, 128684, 129242, 128858, 128952, 128965, 128751, 128810, 129196, 127971, 128067, 129182, 128482, 128996, 128363, 128837, 128534, 127939, 128222, 129046, 129109, 128253, 129156, 128141, 128316, 127878, 127930, 128900, 129403, 128753, 128664, 128857, 129065, 128614, 127911, 127996, 127950, 128521]"
127255,"[128467, 129383, 128927, 129397, 128830, 129380, 129074, 128693, 128988, 129273, 127871, 129342, 128590, 128173, 127909, 128402, 129387, 128214, 128938, 127950, 128203, 127993, 129237, 128432, 129486, 129258, 128969, 128001, 128559, 128797, 129051, 128049, 128316, 129400, 128544, 128738, 129146, 129412, 129411, 127955, 127951, 128921, 127867, 128961, 129016, 129357, 128105, 128119, 128701, 128933, 129334, 128033, 129108, 128695, 128742, 128951, 128417, 129272, 129174, 129886, 128256, 128630, 128709, 128190, 129369, 128456, 127862, 128258, 129282, 128848, 127861, 129152, 128982, 128005, 128937, 129355, 129244, 129132, 128287, 128120, 128048, 127970, 128645, 129385, 128352, 129286, 128959, 129365, 129124, 127898, 128422, 129296, 128253, 128720, 129311, 128778, 128595, 128458, 128967, 129333]"
127256,"[128073, 128010, 127896, 127965, 128285, 128361, 128154, 129220, 128795, 128913, 129052, 128802, 128044, 128914, 128164, 129339, 128284, 129075, 128971, 129045, 127992, 128076, 128074, 127863, 129376, 128075, 127916, 128322, 128624, 129370, 128558, 128842, 128409, 128068, 129202, 129358, 128503, 128555, 129402, 128507, 130168, 128317, 128000, 129373, 129277, 129021, 128883, 129346, 127994, 128786, 128454, 128020, 129219, 129212, 127875, 128828, 129395, 127960, 128264, 127882, 129022, 128590, 128067, 128334, 129114, 128195, 127926, 128412, 128255, 129078, 128064, 129024, 128321, 127860, 128741, 128694, 129361, 128099, 128548, 128953, 129065, 128185, 129359, 128648, 128570, 127907, 129263, 128176, 127884, 128673, 128201, 127913, 128728, 129404, 128505, 128452, 128096, 128085, 128773, 129240]"
127258,"[128152, 129410, 128797, 128951, 128822, 128959, 127979, 128805, 129081, 128253, 129299, 129146, 129195, 128900, 128238, 127948, 128316, 127938, 129383, 128705, 128693, 128751, 128269, 128523, 127973, 128200, 128033, 128352, 128017, 128319, 128935, 128266, 128141, 128293, 128313, 128230, 128353, 129215, 129231, 129232, 128391, 128307, 129089, 129132, 128988, 129327, 128260, 128873, 128563, 128005, 128769, 128839, 128796, 128595, 128422, 128834, 128256, 128824, 128378, 128404, 128008, 128961, 128728, 128590, 129380, 127891, 128311, 128222, 129051, 127904, 128348, 128736, 128589, 128426, 128432, 128883, 129400, 128372, 129201, 128921, 129099, 127921, 128745, 128880, 128848, 129108, 129034, 128458, 129179, 129092, 129293, 129357, 129334, 128955, 127860, 128752, 128080, 129152, 128279, 129385]"
127259,"[128206, 129279, 129268, 129201, 128252, 128035, 127867, 128286, 128753, 127950, 129392, 128547, 128880, 129299, 128709, 128675, 127962, 128303, 127957, 128418, 129272, 127861, 129145, 128289, 127856, 127880, 128797, 127929, 129204, 128316, 129051, 128001, 128921, 129298, 127862, 128368, 128167, 129399, 128441, 129226, 128417, 129397, 129413, 128755, 129264, 128502, 128337, 127871, 128215, 129411, 128237, 128988, 128938, 128720, 129084, 128271, 127998, 129237, 128544, 128500, 129081, 129385, 128701, 128190, 128968, 128181, 129280, 128126, 129037, 128821, 129287, 128141, 129405, 128742, 129400, 129315, 129033, 129258, 129316, 128265, 128432, 129394, 128645, 129136, 129244, 128353, 128187, 128859, 129486, 127892, 128875, 128047, 129256, 128687, 128367, 127852, 127923, 128017, 128844, 129216]"
127260,"[128531, 128567, 128977, 127899, 127942, 129271, 128656, 128449, 128332, 128482, 128668, 129310, 129327, 128392, 127939, 129106, 129313, 128616, 128110, 129034, 128812, 128460, 128060, 128400, 129005, 128533, 127905, 128319, 128683, 128521, 129888, 128311, 129421, 128935, 128434, 129195, 129229, 127998, 129239, 127973, 128483, 128534, 128901, 128844, 128014, 129256, 129298, 129132, 129331, 128148, 128368, 128426, 129099, 128192, 129022, 129247, 128370, 128015, 128194, 129133, 128541, 128595, 129382, 129299, 128615, 128609, 127945, 128685, 128323, 128301, 128229, 128858, 128446, 128563, 128222, 128710, 128962, 129417, 129065, 128796, 128952, 129150, 128837, 128825, 128831, 129164, 128740, 128406, 128178, 128080, 128125, 128191, 128918, 128815, 128599, 128369, 128033, 128126, 128553, 128257]"
127261,"[128134, 128330, 129001, 128263, 128982, 127876, 128864, 128076, 129137, 128604, 129420, 128073, 128620, 127851, 129389, 129296, 128217, 128926, 128975, 128722, 128909, 128507, 128949, 129068, 128115, 129052, 129240, 128329, 128747, 128414, 128750, 128124, 129277, 128623, 128676, 128013, 128201, 128721, 128133, 129161, 128706, 129116, 128053, 128827, 129339, 130688, 128045, 128091, 128582, 128040, 128464, 128433, 127980, 128198, 129190, 128298, 128438, 128505, 128000, 128814, 128728, 129281, 129411, 129365, 128973, 128921, 129079, 128467, 128513, 129352, 129107, 128203, 128634, 129404, 127875, 128092, 129047, 129090, 128671, 128085, 129076, 128450, 128096, 130353, 128335, 129105, 128380, 128587, 128542, 129127, 128761, 129246, 128288, 129496, 128694, 128322, 129235, 128742, 128362, 128624]"
127263,"[129361, 129296, 128207, 128522, 129080, 129145, 129056, 128706, 128066, 128493, 128457, 128263, 128602, 128328, 127915, 128921, 128713, 128676, 129009, 129235, 128739, 128649, 128071, 128631, 128789, 128433, 128109, 129339, 127972, 128376, 129268, 128092, 129135, 128133, 128621, 128852, 129204, 129281, 127876, 129178, 128048, 127884, 129360, 128926, 128909, 129119, 129127, 129079, 128124, 128949, 128524, 129165, 129153, 128310, 128728, 128507, 128280, 128667, 129010, 129076, 128639, 128330, 129221, 128414, 128864, 128876, 129411, 128053, 127926, 128259, 128335, 129399, 128540, 128768, 128738, 128968, 128134, 128893, 128076, 128189, 129105, 129146, 128748, 128106, 128030, 128647, 129334, 128245, 129001, 129126, 127985, 127851, 128742, 127857, 127946, 128397, 128462, 129404, 128407, 130688]"
127264,"[129201, 128709, 128550, 127951, 128397, 129400, 128754, 128353, 129407, 128033, 128988, 128467, 128468, 128996, 128921, 129131, 129176, 129362, 128877, 128922, 128242, 128683, 128253, 127862, 129343, 129024, 129145, 127998, 128752, 128055, 127885, 128964, 128581, 129408, 129204, 128902, 129065, 129399, 129033, 128883, 128673, 128927, 129268, 128960, 128675, 128657, 129394, 128370, 128496, 128103, 129080, 128872, 128434, 128967, 128909, 127852, 127923, 128319, 128007, 128054, 129396, 128048, 129384, 128528, 129355, 128022, 128001, 129298, 128821, 128124, 127952, 128374, 128635, 128325, 128879, 129380, 128776, 128875, 129146, 128098, 128034, 128686, 128120, 128126, 128826, 129057, 128057, 129273, 129034, 127873, 128844, 128216, 129381, 128797, 127918, 128538, 128888, 128711, 129085, 128042]"
127265,"[128422, 129175, 128760, 128909, 128124, 127950, 129421, 129132, 128968, 128368, 128417, 129237, 127873, 128860, 128854, 129231, 128576, 129397, 128675, 129279, 128213, 128397, 128048, 128434, 129079, 129256, 127998, 128604, 128248, 128826, 128190, 128616, 127852, 127923, 129414, 129310, 128467, 128224, 128033, 129394, 128791, 127980, 128544, 128961, 128242, 129201, 128729, 129343, 129244, 129313, 128316, 129334, 128709, 128237, 129324, 128754, 128001, 128742, 129407, 129101, 128072, 129135, 128220, 128921, 128951, 128035, 129432, 128773, 129108, 128622, 129315, 128817, 128894, 129082, 128902, 127952, 128256, 129299, 128456, 128252, 128495, 129016, 129400, 128964, 129296, 127909, 129387, 129085, 127898, 127970, 128156, 128550, 129380, 129311, 128022, 129141, 128319, 128660, 128903, 128230]"
127266,"[128411, 129067, 128878, 128535, 127870, 127918, 128744, 128746, 128490, 128405, 128877, 128497, 129403, 127854, 128225, 128483, 128741, 129381, 129205, 127937, 128651, 129065, 128360, 128383, 128365, 128685, 128691, 129186, 127883, 129335, 129004, 128024, 127925, 129194, 129207, 129042, 128415, 128904, 128274, 128594, 128371, 129011, 128172, 128375, 128538, 128275, 128534, 128399, 128370, 129206, 129331, 128439, 129345, 128140, 127907, 128872, 128129, 128528, 129340, 128815, 128785, 127941, 128165, 129229, 128434, 129254, 128029, 128635, 128429, 128118, 128866, 128177, 129317, 128683, 128192, 128027, 128628, 129030, 128778, 128686, 128178, 128128, 129181, 128936, 128823, 128654, 128697, 128003, 129046, 128103, 129349, 128646, 128708, 129210, 128110, 128518, 128254, 129170, 129354, 128757]"
127267,"[128260, 129108, 129380, 129293, 128830, 127909, 127871, 128821, 128969, 129232, 128417, 128287, 128456, 128119, 128967, 128007, 128961, 129383, 129284, 128120, 128258, 128173, 128776, 129377, 128200, 128879, 129308, 128959, 127970, 128848, 127951, 129092, 128492, 128352, 129258, 128404, 129267, 128001, 128662, 129378, 128341, 128005, 128563, 128947, 128714, 128145, 129409, 128391, 129421, 128596, 128276, 128595, 128822, 128256, 128644, 128903, 127880, 128517, 128050, 128778, 127862, 129084, 128854, 129307, 128432, 128059, 127861, 129089, 129152, 129382, 129192, 128440, 128033, 128319, 128241, 128888, 128248, 129250, 129299, 129244, 128385, 129074, 128024, 129118, 127887, 129016, 129237, 128238, 128253, 128709, 129343, 127967, 129003, 127998, 128237, 128672, 128556, 128368, 129101, 129369]"
127268,"[127936, 127850, 128128, 128412, 128024, 128871, 129151, 128757, 128027, 128222, 128341, 129424, 129170, 128416, 128708, 128429, 129118, 128799, 128019, 128534, 128390, 128087, 129331, 127860, 129229, 129046, 128563, 128140, 128653, 128589, 128415, 129353, 128918, 128382, 128246, 128405, 128165, 128936, 128360, 129378, 127937, 128915, 128848, 127870, 129403, 128767, 128339, 127883, 128287, 128383, 128351, 129345, 128445, 128685, 128031, 128164, 129307, 129205, 128866, 128615, 128651, 128290, 128535, 128275, 128082, 128192, 127918, 128315, 128597, 128387, 128103, 128238, 128484, 129261, 128596, 129250, 128879, 128365, 128877, 128029, 128121, 128872, 128411, 128439, 128497, 128384, 128459, 129173, 128646, 128518, 128007, 128254, 128873, 128967, 129138, 128460, 129381, 128593, 129232, 129335]"
127269,"[129164, 128192, 129381, 128636, 128872, 129888, 128434, 128482, 128170, 128290, 128031, 129310, 128089, 128741, 128110, 128129, 127978, 128767, 128370, 129011, 127941, 129173, 128815, 127977, 128121, 128371, 128518, 128449, 129229, 128533, 127968, 128275, 128541, 129099, 128616, 128534, 128460, 128657, 129210, 129292, 128148, 128778, 128854, 127905, 129034, 129131, 129176, 128567, 129340, 128685, 128101, 128746, 128538, 128415, 128651, 129331, 127937, 128225, 128635, 128936, 129403, 129378, 128740, 128757, 128615, 128654, 128697, 129118, 128563, 128172, 128375, 128977, 128866, 128112, 128691, 127854, 129108, 128596, 128650, 128440, 128821, 128216, 127925, 128103, 127918, 127971, 128710, 128481, 128393, 128891, 128248, 128628, 128439, 129065, 128850, 129181, 128390, 129354, 128224, 128319]"
127271,"[128878, 127870, 128746, 129065, 129195, 127971, 129229, 128319, 127968, 128087, 128883, 128290, 128256, 127905, 128390, 128370, 128767, 128497, 129067, 128891, 128275, 128872, 128415, 128399, 128533, 128805, 129017, 128253, 129262, 128927, 128434, 128449, 128988, 128854, 128628, 128741, 129331, 128811, 129381, 128550, 128033, 127978, 128360, 127937, 129164, 128446, 128351, 128534, 128242, 127973, 128483, 128615, 128879, 129292, 129016, 129205, 129271, 128148, 129042, 128974, 128112, 128110, 128422, 129403, 128977, 129888, 128460, 127977, 129192, 127998, 128400, 129034, 127899, 129310, 128617, 128439, 128942, 129004, 129242, 129073, 128834, 128164, 128636, 128383, 128518, 128022, 128274, 128121, 128199, 128708, 128609, 128240, 128365, 129316, 128177, 128952, 129131, 129176, 128003, 128190]"
127272,"[128266, 128219, 128436, 128364, 127912, 128588, 128896, 128363, 128632, 128373, 128127, 128570, 128978, 129026, 127903, 128171, 129252, 128058, 128186, 128122, 129390, 128606, 129382, 128224, 128022, 128166, 129083, 128356, 128248, 128237, 128454, 128951, 128218, 128733, 129049, 129183, 128422, 128544, 129242, 128585, 128350, 128573, 128509, 127860, 128569, 128698, 129007, 128720, 129126, 128681, 129412, 128680, 129366, 128517, 128675, 128487, 129203, 128560, 127858, 128677, 129357, 128599, 128661, 128771, 129084, 128781, 128867, 128869, 128179, 128562, 127938, 128123, 128791, 128348, 128851, 128756, 127922, 128326, 128796, 128015, 129078, 129256, 127950, 128745, 127979, 129432, 127881, 128695, 128644, 127999, 129147, 129313, 128929, 128412, 128702, 129372, 128944, 128175, 128061, 129330]"
127273,"[128003, 129191, 129065, 128745, 128977, 129036, 128663, 128165, 128694, 128254, 128772, 128177, 128995, 127982, 129245, 128046, 128912, 128883, 127939, 128153, 128878, 128999, 128615, 129242, 128658, 128927, 128351, 128796, 129288, 127870, 129061, 128530, 129034, 129081, 128632, 129374, 128952, 128639, 129048, 127903, 128509, 128446, 128988, 129078, 128090, 129151, 128065, 128704, 128024, 128642, 128529, 128873, 128383, 128315, 128805, 128108, 127975, 128365, 128981, 128487, 128105, 129328, 129099, 129294, 128293, 127904, 128347, 128871, 128671, 128319, 128474, 129159, 129147, 128449, 129205, 128936, 128710, 128576, 128370, 128166, 129218, 128983, 128095, 128416, 128569, 128698, 129007, 128958, 128810, 128813, 127853, 128693, 128114, 128483, 128253, 128008, 128152, 128497, 129076, 128360]"
127274,"[128695, 128544, 128402, 127950, 129272, 129179, 128909, 128738, 128318, 128791, 129385, 129366, 128618, 128701, 128742, 128124, 129311, 128397, 129352, 128921, 128826, 128588, 128573, 128298, 129397, 128773, 129126, 129279, 129079, 128902, 128604, 129411, 129334, 129090, 129048, 128237, 129097, 128432, 129393, 128456, 129174, 129365, 128547, 128761, 128230, 128316, 128675, 127861, 128049, 128933, 128568, 128270, 129273, 128206, 129076, 128717, 129124, 129315, 129178, 129343, 128851, 129027, 127867, 127858, 128266, 128733, 129296, 128160, 127993, 128354, 128373, 128127, 129324, 129237, 129026, 128011, 129432, 129414, 128324, 128720, 128895, 128644, 128576, 128841, 129135, 128754, 129342, 129252, 127903, 127873, 128632, 128407, 128836, 128752, 127970, 129394, 128479, 128422, 128875, 127926]"
